24336, 0.00, 0.06, 124, 1122, -16461.00, 1711.00, 2595.00, -0.14, 0.10, 0.19, 2030.00, 1698.00, 4933.00, 10296.00, -9839.00, 9467.00, 0.88, -11.77, -11.83, -2840.00, 1566.00, -2854.00
24369, -0.02, -0.05, 124, 1122, -16450.00, 1707.00, 2629.00, -0.17, 0.09, 0.24, 2040.00, 1726.00, 4865.00, 10812.00, -9297.00, 9098.00, 3.75, -14.45, -14.30, -2862.00, 1536.00, -2809.00
24412, 0.05, -0.01, 124, 1602, -16458.00, 1733.00, 2582.00, -0.17, 0.10, 0.25, 2092.00, 1726.00, 4944.00, 11313.00, -9055.00, 9096.00, 6.81, -20.74, -8.65, -2932.00, 1458.00, -2740.00
24446, -0.06, 0.00, 124, 1602, -16458.00, 1693.00, 2600.00, -0.11, 0.07, 0.25, 2086.00, 1686.00, 4905.00, 11640.00, -8681.00, 8556.00, 9.15, -19.86, -11.32, -2968.00, 1446.00, -2772.00
24483, -0.05, 0.02, 122, 718, -16454.00, 1708.00, 2611.00, -0.11, 0.09, 0.27, 2010.00, 1654.00, 4919.00, 12156.00, -8342.00, 8388.00, 7.32, -19.30, -11.50, -3030.00, 1414.00, -2738.00
24523, 0.06, 0.05, 122, 718, -16469.00, 1716.00, 2584.00, -0.16, 0.11, 0.23, 2026.00, 1650.00, 4925.00, 12728.00, -7898.00, 8294.00, 5.86, -14.99, -8.78, -3072.00, 1374.00, -2702.00
24565, 0.02, -0.10, 122, 1616, -16484.00, 1714.00, 2597.00, -0.15, 0.11, 0.26, 2036.00, 1726.00, 4851.00, 12906.00, -8265.00, 8669.00, -0.23, -8.57, -1.36, -3040.00, 1318.00, -2628.00
24603, -0.07, -0.01, 122, 1616, -16485.00, 1732.00, 2526.00, -0.17, 0.08, 0.27, 2030.00, 1696.00, 4880.00, 12938.00, -8396.00, 8726.00, -2.19, -2.71, 2.99, -3036.00, 1334.00, -2641.00
24641, -0.06, -0.06, 122, 1616, -16447.00, 1689.00, 2617.00, -0.10, 0.05, 0.22, 1998.00, 1682.00, 4920.00, 12625.00, -8766.00, 8295.00, -2.97, 3.00, 4.21, -3076.00, 1322.00, -2656.00
24677, -0.03, -0.04, 124, 4591, -16472.00, 1708.00, 2603.00, -0.16, 0.09, 0.25, 2058.00, 1686.00, 4887.00, 12273.00, -8703.00, 7726.00, -1.60, 5.46, 3.01, -3080.00, 1300.00, -2626.00
24715, -0.06, 0.01, 124, 4591, -16466.00, 1707.00, 2605.00, -0.11, 0.07, 0.23, 2086.00, 1716.00, 4931.00, 11911.00, -8689.00, 7185.00, 2.17, 6.78, 4.59, -3042.00, 1324.00, -2603.00
24751, -0.06, -0.11, 122, 3075, -16466.00, 1702.00, 2600.00, -0.14, 0.08, 0.25, 2058.00, 1720.00, 4863.00, 11533.00, -8794.00, 7080.00, 3.96, 6.11, 2.83, -3022.00, 1308.00, -2597.00
24788, 0.03, 0.05, 122, 3075, -16474.00, 1724.00, 2565.00, -0.11, 0.08, 0.25, 2038.00, 1716.00, 4909.00, 11691.00, -8208.00, 6906.00, 4.50, 2.92, 0.28, -3046.00, 1312.00, -2590.00
24825, -0.03, 0.00, 122, 3075, -16439.00, 1732.00, 2596.00, -0.11, 0.09, 0.24, 2042.00, 1662.00, 4872.00, 11467.00, -8328.00, 6497.00, 2.97, 2.12, 2.48, -3050.00, 1266.00, -2606.00
24862, -0.00, -0.08, 120, 2195, -16471.00, 1712.00, 2572.00, -0.17, 0.11, 0.22, 2066.00, 1692.00, 4862.00, 11664.00, -7965.00, 7041.00, 1.65, 0.90, -3.67, -3026.00, 1232.00, -2646.00
24899, 0.05, 0.06, 120, 2195, -16459.00, 1673.00, 2566.00, -0.15, 0.06, 0.22, 2096.00, 1710.00, 4896.00, 11813.00, -7664.00, 6070.00, 0.91, -1.93, -4.79, -3020.00, 1272.00, -2653.00
24935, 0.03, -0.09, 125, 3997, -16472.00, 1727.00, 2608.00, -0.14, 0.10, 0.23, 2062.00, 1688.00, 4892.00, 11726.00, -8087.00, 6833.00, -2.72, 0.72, 3.84, -2950.00, 1272.00, -2680.00
24973, 0.01, 0.09, 125, 3997, -16462.00, 1709.00, 2555.00, -0.14, 0.07, 0.22, 2068.00, 1642.00, 4874.00, 11681.00, -8584.00, 8315.00, -5.05, -0.73, 4.78, -3036.00, 1288.00, -2629.00
25012, -0.04, 0.04, 125, 3997, -16457.00, 1716.00, 2617.00, -0.15, 0.05, 0.25, 2082.00, 1682.00, 4908.00, 11879.00, -9138.00, 8525.00, -3.19, -1.86, -4.70, -2958.00, 1302.00, -2692.00
25048, -0.06, 0.01, 122, 3218, -16507.00, 1692.00, 2598.00, -0.17, 0.09, 0.23, 2036.00, 1678.00, 4887.00, 12205.00, -8893.00, 8258.00, -0.64, -4.19, -3.96, -2982.00, 1286.00, -2716.00
25086, -0.00, 0.09, 122, 3218, -16442.00, 1708.00, 2592.00, -0.12, 0.07, 0.22, 2058.00, 1680.00, 4887.00, 12420.00, -8462.00, 7921.00, -0.53, -2.42, 2.48, -3062.00, 1312.00, -2654.00
25122, 0.04, -0.04, 121, 1043, -16451.00, 1699.00, 2607.00, -0.14, 0.08, 0.23, 2088.00, 1698.00, 4876.00, 12043.00, -8354.00, 7655.00, -2.92, -0.68, 4.26, -3046.00, 1288.00, -2662.00
25162, 0.03, 0.07, 121, 1043, -16495.00, 1715.00, 2535.00, -0.16, 0.06, 0.25, 2054.00, 1700.00, 4840.00, 12080.00, -8179.00, 7782.00, -4.73, 0.15, -0.37, -3082.00, 1386.00, -2696.00
25202, -0.02, 0.09, 121, 1043, -16450.00, 1667.00, 2608.00, -0.15, 0.10, 0.24, 2038.00, 1658.00, 4905.00, 12159.00, -8275.00, 8004.00, -4.07, 5.46, 4.31, -3014.00, 1372.00, -2736.00
25238, -0.01, 0.00, 122, 2885, -16473.00, 1724.00, 2558.00, -0.17, 0.11, 0.25, 2014.00, 1640.00, 4855.00, 11714.00, -8556.00, 8170.00, -6.46, 3.86, 2.19, -3050.00, 1404.00, -2740.00
25275, -0.02, 0.07, 122, 2885, -16459.00, 1697.00, 2595.00, -0.12, 0.07, 0.21, 2014.00, 1704.00, 4877.00, 11897.00, -8655.00, 8483.00, -9.11, 5.93, 2.65, -2972.00, 1418.00, -2747.00
25311, -0.02, -0.02, 119, 1373, -16451.00, 1708.00, 2635.00, -0.14, 0.07, 0.27, 2072.00, 1668.00, 4891.00, 11786.00, -9017.00, 8650.00, -9.48, 5.42, 3.36, -2928.00, 1478.00, -2743.00
25351, 0.04, 0.04, 119, 1373, -16473.00, 1713.00, 2604.00, -0.17, 0.11, 0.25, 2086.00, 1712.00, 4955.00, 11567.00, -9089.00, 8866.00, -6.75, 3.89, 7.59, -2954.00, 1566.00, -2695.00
25391, -0.03, 0.05, 119, 1373, -16461.00, 1720.00, 2584.00, -0.14, 0.07, 0.23, 2088.00, 1678.00, 4870.00, 11376.00, -9431.00, 8385.00, -6.21, 1.03, 1.40, -2962.00, 1536.00, -2734.00
25426, -0.05, -0.00, 122, 1788, -16469.00, 1743.00, 2565.00, -0.13, 0.08, 0.21, 2062.00, 1692.00, 4908.00, 11363.00, -9073.00, 7906.00, -3.43, -1.46, -0.74, -2994.00, 1610.00, -2778.00
25460, 0.01, 0.01, 122, 1788, -16458.00, 1691.00, 2617.00, -0.11, 0.07, 0.18, 2086.00, 1656.00, 4865.00, 11558.00, -8882.00, 7986.00, -2.23, -1.89, -3.94, -2984.00, 1648.00, -2784.00
25496, 0.01, -0.04, 123, 964, -16477.00, 1751.00, 2587.00, -0.11, 0.12, 0.28, 2094.00, 1654.00, 4888.00, 11622.00, -8970.00, 8114.00, -2.27, -3.30, 0.66, -2942.00, 1628.00, -2837.00
25536, 0.00, 0.09, 123, 964, -16492.00, 1744.00, 2590.00, -0.11, 0.12, 0.23, 2122.00, 1656.00, 4871.00, 11556.00, -9210.00, 8105.00, -1.23, -5.63, -4.20, -2990.00, 1618.00, -2779.00
25574, 0.01, 0.04, 123, 964, -16468.00, 1731.00, 2610.00, -0.15, 0.10, 0.26, 2074.00, 1658.00, 4921.00, 11774.00, -8811.00, 8239.00, -0.02, -7.95, -2.51, -3052.00, 1598.00, -2743.00
25611, -0.01, 0.04, 124, 2426, -16450.00, 1714.00, 2601.00, -0.13, 0.11, 0.25, 2056.00, 1644.00, 4892.00, 12127.00, -8769.00, 8405.00, 0.12, -7.23, -0.06, -3012.00, 1630.00, -2704.00
25649, -0.03, 0.09, 124, 2426, -16473.00, 1702.00, 2578.00, -0.12, 0.10, 0.25, 2116.00, 1676.00, 4919.00, 12116.00, -8868.00, 8214.00, 0.22, -5.65, 0.43, -3106.00, 1594.00, -2775.00
25694, -0.02, -0.06, 120, 2048, -16465.00, 1739.00, 2582.00, -0.13, 0.14, 0.25, 2094.00, 1662.00, 4938.00, 12243.00, -8713.00, 7928.00, -0.44, -4.92, 1.11, -3102.00, 1624.00, -2760.00
25731, -0.04, 0.05, 120, 2048, -16455.00, 1698.00, 2579.00, -0.15, 0.08, 0.25, 2108.00, 1678.00, 4909.00, 11983.00, -9055.00, 8055.00, -2.65, -1.11, 5.51, -3086.00, 1654.00, -2688.00
25768, -0.04, -0.03, 120, 2048, -16448.00, 1730.00, 2616.00, -0.14, 0.07, 0.24, 2140.00, 1674.00, 4905.00, 11997.00, -9105.00, 8361.00, 0.31, -1.90, 2.19, -3098.00, 1640.00, -2673.00
25805, 0.02, -0.01, 120, 1715, -16448.00, 1690.00, 2608.00, -0.15, 0.09, 0.20, 2120.00, 1682.00, 4949.00, 11937.00, -9054.00, 8116.00, 2.32, -1.44, 1.14, -3096.00, 1654.00, -2711.00
25844, -0.03, 0.07, 120, 1715, -16453.00, 1728.00, 2592.00, -0.13, 0.07, 0.26, 2084.00, 1642.00, 4924.00, 12087.00, -8868.00, 8505.00, 2.82, -0.44, 3.37, -3078.00, 1688.00, -2705.00
25880, -0.03, -0.03, 120, 1503, -16458.00, 1702.00, 2615.00, -0.15, 0.10, 0.23, 2108.00, 1678.00, 4882.00, 11962.00, -9000.00, 8491.00, 1.97, 0.31, 1.64, -3050.00, 1570.00, -2696.00
