22286, 0.00, 0.00,,,-137.5358251007913,147.93718630886943,79.96203169509819,171.99495350134958,158.8546097875619,-170.75065658978954
22334, -0.02, -0.00,55.739969044160844,,-137.34602743141218,147.3868670994761,79.79588483488233,176.21834808891322,161.00749458470642,-174.61390932173765
22374, 0.02, -0.04,55.739969044160844,,-137.19441129832552,146.9260161535505,79.6595073298126,179.7091034447327,162.7916716459354,-177.85016040388197
22407, 0.06, 0.06,79.19775093323237,,-137.0703999063913,146.54747599318955,79.54770228375023,182.59353613323677,164.2237268654165,-180.5753056858746
22450, 0.03, -0.01,79.19775093323237,,-136.9103545712484,146.0484923835991,79.40597808942212,186.35721290818557,166.11272714343892,-184.08678066711903
22487, -0.02, 0.01,79.19775093323237,,-136.76798525720687,145.62122412678335,79.28289401560723,189.57335904486985,167.6922337944977,-187.0708711752679
22522, -0.00, 0.02,85.45970779184255,,-136.63207272869755,145.2176687427505,79.16623158161752,192.58496914944124,169.18305710250087,-189.96765422819425
22562, 0.02, 0.04,85.45970779184255,,-136.48178035068975,144.753730058713,79.03670122570699,196.03553645901383,170.84140765365154,-193.28703767890806
22598, -0.02, -0.02,85.45970779184255,,-136.3468615256713,144.33666678560738,78.92238750450696,199.11926803237762,172.34004392760914,-196.22025548638095
22637, 0.00, 0.07,85.45970779184255,,-136.20052978612426,143.88613185853848,78.79839439949465,202.3965783720799,173.94291541194437,-199.41980816100107
22675, -0.00, 0.02,85.45970779184255,,-136.05767044524094,143.44510604763917,78.67858203355046,205.5916975123696,175.48421581428826,-202.57141485816746
22712, 0.04, -0.06,87.56498641044054,,-135.92502087265086,143.01239962914207,78.56829579621125,208.71304689904812,176.9138018914148,-205.615755160132
22750, 0.03, 0.00,87.56498641044054,,-135.7844949247376,142.56880306703107,78.45225131666686,211.895596860446,178.3355662793111,-208.77126494407713
22786, 0.07, 0.01,86.51140958705706,,-135.65761844813275,142.14692181608532,78.34653920373086,214.90256255491917,179.63127178438495,-211.81668820662586
22824, 0.02, 0.08,86.51140958705706,,-135.52107894503845,141.7011398427598,78.23682335487331,218.07638368566987,180.8871363491213,-215.05150900964097
22862, 0.05, 0.07,86.51140958705706,,-135.38456638031462,141.25604203721502,78.12665772417289,221.23171241400559,182.12815569350167,-218.32228065697413
22898, 0.04, 0.01,86.51140958705706,,-135.25861217438822,140.83423969401068,78.02676808732848,224.24901177384456,183.18483712286414,-221.47045272830928
22937, 0.04, 0.04,86.51140958705706,,-135.1234472942988,140.3780260892246,77.9203157137154,227.51592373918996,184.3194523147012,-224.78872589868084
22974, 0.01, 0.05,84.41003273888076,,-134.99492134618978,139.9445061588829,77.82112048624714,230.62039820727736,185.38232155453795,-227.9795559107012
23013, -0.06, -0.01,84.41003273888076,,-134.86137975864358,139.48789471236185,77.72104417973954,233.9327781776444,186.37115250472834,-231.39714875497486
23055, 0.10, -0.01,84.41003273888076,,-134.71987292094508,138.99267560542083,77.61311266089106,237.5202731719104,187.44533647283623,-235.0391129485664
23088, 0.01, -0.01,84.41003273888076,,-134.60998304014225,138.60479960898164,77.53088524002739,240.33674828992068,188.22429068358215,-237.88834095681293
23128, 0.02, -0.06,84.41003273888076,,-134.4742389789835,138.13540243048539,77.43008399503645,243.69878083614134,189.20778149064896,-241.27556254293415
23164, -0.02, 0.00,89.67718498562583,,-134.35524092210764,137.71030461104343,77.34497000845796,246.54651036762215,190.36446970641927,-244.03007000016305
23204, 0.05, 0.03,89.67718498562583,,-134.22113585266283,137.23919191402655,77.24911242761874,249.31166861286601,191.99424929154725,-246.53431480776885
23245, -0.01, 0.01,84.41003273888076,,-134.08810960993452,136.7557968354891,77.15524510146658,251.78334997074876,194.13116726903178,-248.75354093058274
23278, 0.03, 0.02,84.41003273888076,,-133.9809533155548,136.36710221525777,77.08139409343818,253.4428431178828,196.05553212463192,-250.27415900793315
23317, 0.03, 0.05,84.41003273888076,,-133.85914715818112,135.90645405913273,76.9991332213866,255.27404001224514,198.3777025292399,-252.31020599149946
23354, 0.01, 0.07,86.51140958705706,,-133.7386634332849,135.47217455289194,76.91723860857462,257.0035124911753,200.55439941306292,-254.22724994022607
23391, 0.01, 0.10,86.51140958705706,,-133.61780183599615,135.03872647147927,76.83491595228523,258.72877192595786,202.6755278991144,-256.56626345461046
23432, -0.02, -0.02,84.41003273888076,,-133.47431212248603,134.55937384342224,76.74163072523575,260.5768406387539,204.7941443729401,-259.5519010737976
23465, 0.04, 0.15,84.41003273888076,,-133.36040286376374,134.17378671339293,76.66902023891684,262.05249983050516,206.47019174209947,-262.1342137974924
23503, 0.06, -0.03,84.41003273888076,,-133.2261549009087,133.73270809709243,76.58521359901525,263.8704924896114,208.31905321637228,-264.98453834830025
23540, -0.01, 0.02,85.45970779184255,,-133.09721000870985,133.30175128691388,76.50445693674047,265.70500200788535,209.91649850839246,-267.84099896294873
23579, 0.01, 0.02,85.45970779184255,,-132.96829291900778,132.84568276403184,76.42412920384879,267.7931341776712,211.61300922920069,-270.8754588016264
23621, -0.03, -0.00,86.51140958705706,,-132.82455431842175,132.3585571958275,76.33585298558903,270.6209825862918,213.30338799438113,-273.1957809977984
23655, -0.04, 0.06,86.51140958705706,,-132.70493560270026,131.9655480016112,76.26283238929874,273.33153989355196,214.6470906380943,-276.04222977232223
23694, 0.01, 0.01,86.51140958705706,,-132.56478976818167,131.5136698747811,76.18166889221727,277.00479275114213,216.00472241051028,-279.09226898976175
23730, -0.00, -0.04,87.56498641044054,,-132.43333914459268,131.09903091182792,76.10207094748522,280.71299961156615,217.22088301954847,-281.836249913276
23770, 0.09, -0.04,87.56498641044054,,-132.28933855370803,130.63820998510292,76.01923982681025,285.10765939413375,218.32204463813326,-285.1047607084134
23813, 0.06, 0.01,84.41003273888076,,-132.12999321135706,130.14651667476437,75.92666066259945,289.89922444980374,219.22380162209544,-288.3152716587878
23849, -0.00, 0.05,84.41003273888076,,-131.99388067733972,129.7375386045658,75.84837651741236,293.65419070736186,220.31596548112498,-290.5462108831289
23886, 0.06, 0.02,84.41003273888076,,-131.8500731105413,129.31819057800945,75.7679693920387,297.2375053333298,221.37872279832916,-292.5316765549091
23923, 0.05, 0.01,86.51140958705706,,-131.70304427054148,128.89925928185517,75.69020209566791,300.4678797334061,222.61100718637294,-294.5725556742283
23961, 0.00, 0.09,86.51140958705706,,-131.55831414357502,128.46411191454112,75.61423931263819,303.54914842688913,224.1709243671647,-296.9141358357168
23994, -0.07, -0.03,86.51140958705706,,-131.42300708837314,128.0937300445536,75.54502946886723,306.0511328438934,225.41101551295097,-298.87121634908414
24028, 0.05, 0.16,86.51140958705706,,-131.28455794277613,127.71144688311199,75.47498501165016,308.4951944802688,226.72545250211655,-301.07506580635516
24067, 0.05, 0.00,86.51140958705706,,-131.12608380210267,127.27122999310257,75.39573328885253,311.1891604892913,228.20613589952234,-303.6240517353553
24103, -0.06, -0.05,86.51140958705706,,-130.98173287935862,126.86547666562501,75.32768055622792,313.57506823178716,229.4407837844721,-306.1769919166604
24141, 0.06, 0.04,86.51140958705706,,-130.81046543247885,126.44490564623416,75.24376022312198,316.1093883980238,230.6906575777906,-308.8330752127603
24187, 0.01, -0.09,84.41003273888076,,-130.60078073699415,125.93676937878324,75.13826674898263,319.14970211754735,232.0458225703921,-312.24409480864443
24224, -0.01, 0.00,84.41003273888076,,-130.43171910421017,125.5306591912024,75.0565337919201,321.77656885295016,232.93740389708975,-315.2688790135846
24263, 0.03, -0.01,84.41003273888076,,-130.25474838530047,125.10126939778564,74.97674559018824,324.55819013626797,233.867189722249,-318.41172692044813
24300, -0.01, -0.00,88.62029190014282,,-130.08848805964928,124.69526744552974,74.90526081261089,327.25521431794226,234.61299389151867,-321.4755025841332
24336, 0.00, 0.06,88.62029190014282,,-129.91276682655774,124.30633701000411,74.82510761201108,329.9843426697735,235.09086093533645,-324.59139515856606
24369, -0.02, -0.05,88.62029190014282,,-129.75281787711603,123.94895142698229,74.75252222262064,332.617179118031,235.43098484950147,-327.5255181185974
24412, 0.05, -0.01,88.62029190014282,,-129.5402060447948,123.48552715635985,74.66122883900034,336.2253595255273,235.59562388381957,-331.1037664683315
24446, -0.06, 0.00,88.62029190014282,,-129.37059122991238,123.11829939069716,74.59282649054641,339.1924556635446,235.754044696456,-334.0200190713311
24483, -0.05, 0.02,86.51140958705706,,-129.1748618834332,122.7263560003576,74.51698927029997,342.3924733975766,235.9453709488905,-337.19792582215206
24523, 0.06, 0.05,86.51140958705706,,-128.96191878729124,122.30483019972253,74.43516204296292,345.83941500457024,236.32643531189476,-340.52048130720897
